RandomWeird{value=5066177246380389534, times=3, duration='0'}
RandomWeird{value=5527311365999694969, times=3, duration='467'}
RandomWeird{value=2590580974778039481, times=3, duration='467'}
RandomWeird{value=8972884279691530407, times=2, duration='0'}
RandomWeird{value=4953136116415605993, times=2, duration='0'}
RandomWeird{value=2979673507591463171, times=2, duration='0'}
RandomWeird{value=3249133699350790047, times=2, duration='0'}
RandomWeird{value=8276357719577114136, times=5, duration='466'}
RandomWeird{value=8248422638125545578, times=3, duration='0'}
RandomWeird{value=2865652311650834460, times=3, duration='0'}
RandomWeird{value=6065798176532514246, times=6, duration='466'}
RandomWeird{value=4178622109754907743, times=2, duration='0'}
RandomWeird{value=7171433289461285472, times=2, duration='467'}
RandomWeird{value=1510882311693825885, times=6, duration='466'}
RandomWeird{value=5085514041672494515, times=4, duration='466'}
RandomWeird{value=3368898971122959398, times=2, duration='0'}
RandomWeird{value=9094767463572316822, times=2, duration='0'}
RandomWeird{value=6448743557563017673, times=7, duration='466'}
RandomWeird{value=7661177546196919227, times=3, duration='467'}
RandomWeird{value=9195868751052077000, times=3, duration='0'}
RandomWeird{value=6552980599704061713, times=2, duration='467'}
RandomWeird{value=1376245502688672709, times=2, duration='467'}
RandomWeird{value=6453317871411143802, times=3, duration='0'}
RandomWeird{value=3613633632837713606, times=4, duration='467'}
RandomWeird{value=1903543383772894575, times=3, duration='466'}
RandomWeird{value=4464751997157357050, times=5, duration='466'}
RandomWeird{value=6837328167907826949, times=2, duration='467'}
RandomWeird{value=6915447623588259253, times=2, duration='467'}
RandomWeird{value=2159143708762207199, times=3, duration='467'}
RandomWeird{value=8104775129875975991, times=4, duration='467'}
RandomWeird{value=1633352180803630016, times=4, duration='467'}
RandomWeird{value=5009434530537792261, times=2, duration='466'}
RandomWeird{value=7807756386155808703, times=3, duration='467'}
RandomWeird{value=8067622902676710052, times=3, duration='467'}
RandomWeird{value=2552463599803644612, times=3, duration='466'}
RandomWeird{value=1199013195684492538, times=2, duration='467'}
RandomWeird{value=5879086747742951628, times=2, duration='466'}
RandomWeird{value=9103649640069119028, times=2, duration='0'}
RandomWeird{value=1161374356866996345, times=3, duration='0'}
RandomWeird{value=7584947509333676624, times=3, duration='467'}
RandomWeird{value=5751418305155002512, times=4, duration='466'}
RandomWeird{value=3992842553610571822, times=2, duration='0'}
RandomWeird{value=1820935434902557375, times=2, duration='0'}
RandomWeird{value=6806180351328210883, times=2, duration='466'}
RandomWeird{value=9142482271234096080, times=4, duration='466'}
RandomWeird{value=6854883170464026277, times=3, duration='466'}
RandomWeird{value=4463511067518095383, times=2, duration='466'}
RandomWeird{value=2254408149009902899, times=2, duration='0'}
RandomWeird{value=5984644167509282675, times=2, duration='0'}
RandomWeird{value=1489080794557489220, times=3, duration='467'}
RandomWeird{value=5480855943563207862, times=4, duration='466'}
RandomWeird{value=6399263746947957084, times=2, duration='0'}
RandomWeird{value=6463581616646277609, times=2, duration='467'}
RandomWeird{value=2715320848887247101, times=7, duration='933'}
RandomWeird{value=5898636444874086424, times=2, duration='0'}
RandomWeird{value=5731202135514257542, times=2, duration='0'}
RandomWeird{value=4090807253509884953, times=2, duration='0'}
RandomWeird{value=6330719403063575885, times=7, duration='466'}
RandomWeird{value=4535332789449532601, times=4, duration='467'}
RandomWeird{value=4822142977574625499, times=4, duration='467'}
RandomWeird{value=6814611292450969495, times=3, duration='0'}
RandomWeird{value=3065734163719899943, times=2, duration='0'}
RandomWeird{value=8963681318365720379, times=2, duration='0'}
RandomWeird{value=8054065236372330278, times=2, duration='0'}
RandomWeird{value=2085302857989592170, times=3, duration='467'}
RandomWeird{value=1581542476389685387, times=3, duration='466'}
RandomWeird{value=1612296123045093104, times=2, duration='467'}
RandomWeird{value=8129932527257362902, times=4, duration='467'}
RandomWeird{value=2913287208006340999, times=3, duration='466'}
RandomWeird{value=2926768741792321409, times=2, duration='467'}
RandomWeird{value=7996496891638192206, times=3, duration='467'}
RandomWeird{value=3266291656472538511, times=2, duration='0'}
RandomWeird{value=6716207823039444082, times=3, duration='466'}
RandomWeird{value=6868209581936986961, times=2, duration='467'}
RandomWeird{value=5253136999886447815, times=5, duration='467'}
RandomWeird{value=6371250156845508341, times=7, duration='933'}
RandomWeird{value=7390292655592412260, times=3, duration='466'}
RandomWeird{value=6482346601649265598, times=3, duration='467'}
RandomWeird{value=8177708708905968749, times=2, duration='466'}
RandomWeird{value=6453079098715793041, times=7, duration='467'}
RandomWeird{value=6998475711709642859, times=3, duration='467'}
RandomWeird{value=3195300640749873199, times=2, duration='466'}
RandomWeird{value=6499643195610296082, times=2, duration='0'}
RandomWeird{value=7188834087196674677, times=3, duration='466'}
RandomWeird{value=1925174958462026040, times=2, duration='0'}
RandomWeird{value=7728230896912041154, times=2, duration='0'}
RandomWeird{value=2177284880156525912, times=10, duration='933'}
RandomWeird{value=8857529868064411052, times=5, duration='467'}
RandomWeird{value=6097320751363240238, times=2, duration='0'}
RandomWeird{value=4863517715529236642, times=3, duration='466'}
RandomWeird{value=8419412895450619623, times=3, duration='466'}
RandomWeird{value=4348670085292600622, times=4, duration='466'}
RandomWeird{value=1258245047763650563, times=3, duration='0'}
RandomWeird{value=2070331532608581129, times=2, duration='467'}
RandomWeird{value=5258422437620287028, times=4, duration='467'}
RandomWeird{value=5645681708462753668, times=5, duration='466'}
RandomWeird{value=2279420229746577194, times=2, duration='0'}
RandomWeird{value=5293595489651346844, times=3, duration='467'}
RandomWeird{value=3937845756790546902, times=2, duration='466'}
RandomWeird{value=7402971693003541411, times=3, duration='467'}
RandomWeird{value=5494350602954473495, times=2, duration='466'}
RandomWeird{value=2732658427128705665, times=5, duration='467'}
RandomWeird{value=1601214569706893274, times=4, duration='467'}
RandomWeird{value=1306264814272466770, times=6, duration='466'}
RandomWeird{value=5363196358810534101, times=2, duration='0'}
RandomWeird{value=6192599699083244229, times=2, duration='0'}
RandomWeird{value=7769880222499504475, times=2, duration='0'}
RandomWeird{value=9137640804092673640, times=3, duration='466'}
RandomWeird{value=7427189467077028690, times=5, duration='466'}
RandomWeird{value=7445910906808128728, times=3, duration='466'}
RandomWeird{value=2273415176763905686, times=5, duration='466'}
RandomWeird{value=6875590428353230446, times=2, duration='0'}
RandomWeird{value=3767951269361281785, times=3, duration='0'}
RandomWeird{value=4339314425248986564, times=3, duration='467'}
RandomWeird{value=7786944860175675671, times=4, duration='467'}
RandomWeird{value=2036198476358741191, times=4, duration='466'}
RandomWeird{value=9098950919008565264, times=2, duration='467'}
RandomWeird{value=3918971332581873405, times=3, duration='467'}
RandomWeird{value=4682510245040768956, times=3, duration='0'}
RandomWeird{value=2010278344755753349, times=5, duration='466'}
RandomWeird{value=8701991728197094417, times=7, duration='933'}
RandomWeird{value=2353479208687067401, times=3, duration='466'}
RandomWeird{value=4166965808852879015, times=3, duration='467'}
RandomWeird{value=8509566135375146854, times=4, duration='467'}
RandomWeird{value=6215286011092762179, times=2, duration='0'}
RandomWeird{value=4794434446928366061, times=6, duration='933'}
RandomWeird{value=3860638859929344171, times=3, duration='467'}
RandomWeird{value=4763885691439051469, times=6, duration='933'}
RandomWeird{value=6556513131447129553, times=3, duration='0'}
RandomWeird{value=5232786823372656127, times=3, duration='467'}
RandomWeird{value=1964521561612078534, times=3, duration='467'}
RandomWeird{value=8493242145132099453, times=3, duration='467'}
RandomWeird{value=4869664989353346669, times=2, duration='0'}
RandomWeird{value=9179570398565350890, times=6, duration='466'}
RandomWeird{value=5665684754683728645, times=7, duration='467'}
RandomWeird{value=7780979397805174727, times=3, duration='466'}
RandomWeird{value=7429356217276872442, times=3, duration='467'}
RandomWeird{value=4130943316862975488, times=3, duration='466'}
RandomWeird{value=3694537982855093973, times=4, duration='466'}
RandomWeird{value=7664273646458568741, times=3, duration='467'}
RandomWeird{value=8117412249101523782, times=3, duration='467'}
RandomWeird{value=8573377618596186915, times=3, duration='466'}
RandomWeird{value=8543901598123958173, times=4, duration='466'}
RandomWeird{value=5262735660611461263, times=4, duration='467'}
RandomWeird{value=2275017345112520775, times=3, duration='0'}
RandomWeird{value=7003739357628034467, times=4, duration='466'}
RandomWeird{value=5452896518233677818, times=3, duration='0'}
RandomWeird{value=8778226998209164766, times=5, duration='467'}
RandomWeird{value=2495151656045595803, times=4, duration='467'}
RandomWeird{value=7576629814640515552, times=2, duration='0'}
RandomWeird{value=9173712836830168329, times=3, duration='466'}
RandomWeird{value=9180256643379739946, times=3, duration='467'}
RandomWeird{value=9213425767911445309, times=3, duration='466'}
RandomWeird{value=1706205471902764448, times=3, duration='467'}
RandomWeird{value=4016208904562548047, times=3, duration='0'}
RandomWeird{value=1374946635575024780, times=2, duration='466'}
RandomWeird{value=2774380736307948026, times=2, duration='0'}
RandomWeird{value=1877082150065304170, times=3, duration='0'}
RandomWeird{value=7192988212277813861, times=2, duration='0'}
RandomWeird{value=5056184547824571064, times=5, duration='467'}
RandomWeird{value=8670732690241734206, times=2, duration='0'}
RandomWeird{value=4342386609286048737, times=2, duration='0'}
RandomWeird{value=6251824352163901114, times=4, duration='467'}
RandomWeird{value=6652430756317222931, times=3, duration='0'}
RandomWeird{value=1852243202048253047, times=3, duration='0'}
RandomWeird{value=3150380213444740031, times=7, duration='933'}
RandomWeird{value=4903097924637663508, times=3, duration='0'}
RandomWeird{value=7629058954138999120, times=3, duration='466'}
RandomWeird{value=3390713381864594061, times=3, duration='0'}
RandomWeird{value=5473178755137166950, times=2, duration='467'}
RandomWeird{value=8553289145346325093, times=5, duration='466'}
RandomWeird{value=5180681245778872968, times=2, duration='0'}
RandomWeird{value=7046640938304405042, times=4, duration='466'}
RandomWeird{value=4963099256799934278, times=2, duration='0'}
RandomWeird{value=4138302008720958369, times=2, duration='467'}
RandomWeird{value=6000090290845390846, times=2, duration='467'}
RandomWeird{value=1237137562726825828, times=2, duration='466'}
RandomWeird{value=8443176082201883115, times=2, duration='0'}
RandomWeird{value=1668989831885343516, times=3, duration='466'}
RandomWeird{value=7231878778760921746, times=3, duration='466'}
RandomWeird{value=5879250604423667473, times=2, duration='467'}
RandomWeird{value=1338591845608641199, times=2, duration='0'}
RandomWeird{value=6824966241613766109, times=2, duration='467'}
RandomWeird{value=6825631105148310336, times=2, duration='466'}
RandomWeird{value=4203077455849106043, times=3, duration='467'}
RandomWeird{value=7819378414036002880, times=4, duration='467'}
RandomWeird{value=2313219710142470201, times=5, duration='933'}
RandomWeird{value=8396224361280108570, times=6, duration='467'}
RandomWeird{value=1280687016606507834, times=6, duration='933'}
RandomWeird{value=6718975871913319107, times=7, duration='933'}
RandomWeird{value=2529355091970055685, times=2, duration='466'}
RandomWeird{value=5644544565868206051, times=2, duration='466'}
RandomWeird{value=4162689413378835833, times=2, duration='0'}
RandomWeird{value=5047379499463172240, times=4, duration='466'}
RandomWeird{value=6546420147304840521, times=2, duration='0'}
RandomWeird{value=5478337718494877468, times=2, duration='466'}
RandomWeird{value=2432807262627229431, times=2, duration='0'}
RandomWeird{value=6303452427567792763, times=2, duration='466'}
RandomWeird{value=1887108645750886260, times=3, duration='467'}
RandomWeird{value=2654271920844204553, times=2, duration='0'}
RandomWeird{value=6100097642577026034, times=2, duration='0'}
RandomWeird{value=8396474616898517058, times=4, duration='467'}
RandomWeird{value=4689576303409114875, times=3, duration='466'}
